ticket_id,type,organization,comment,coords,photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
2023-BK33CD,{ทางเท้า},เขตบางพลัด,"พื้นที่ทางเดินก็จะไม่มีอยู่แล้ว ยังจะมาตั้งของต่าง ๆ เยอะแยะมากมายขนาดนี้ จะให้คนที่ต้องเดินผ่านทำอย่างไร ใช้วิชาตัวเบาเหาะข้ามไป? 

(ต้องการการแก้ปัญหาระยะยาว ไม่ใช่แค่ไปพูดคุยแล้วจบ)","100.48986,13.77283",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/88c5f2b2d04aefd429d33a9a366496714233ad96.jpg,,"1149 อรุณอัมรินทร์ แขวง บางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางยี่ขัน,บางพลัด,กรุงเทพมหานคร,"2023-05-12 11:03:20.174666+00",กำลังดำเนินการ,,0,"2023-05-12 11:15:19.787896+00"
2023-DV2CU8,{ความสะอาด},เขตบางพลัด,"สภาพการทิ้งขยะน่ารังเกียจมาก ทำให้พื้นที่บริเวณนั้นสกปรก เน่าเหม็น รบกวนแก้ปัญหาแบบระยะยาวที่ไม่ใช่เอารถขยะมาเก็บแล้วจบ","100.48796,13.77103",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/c6942c4420c307f8673d987beb218c804af99b0b.jpg,,"195 ถ. อรุณอมรินทร์ แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางยี่ขัน,บางพลัด,กรุงเทพมหานคร,"2023-05-12 10:58:51.784038+00",กำลังดำเนินการ,,0,"2023-05-12 12:31:09.731982+00"
2023-AE3EDK,{ทางเท้า},เขตบางพลัด,สามารถตั้งโต๊ะขายอาหารบนทางเท้าได้ไหม,"100.48730,13.77035",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/8182d859162a94b574b739b58d726b5fbb31ddcd.jpg,,"59 ถนน พระราม 8 แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางยี่ขัน,บางพลัด,กรุงเทพมหานคร,"2023-05-12 10:55:50.973251+00",กำลังดำเนินการ,,0,"2023-05-12 10:56:38.53463+00"
2023-FD8AY8,{},เขตบางพลัด,พิ้นที่บริเวณดังกล่างสามารถนำรถยนต์ขึ้นมาจอดได้หรือไม่,"100.48629,13.76937",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/781efb6791b707802998fec0c56525fa02c60e5b.jpg,,"7 ถนน พระราม 8 แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางยี่ขัน,บางพลัด,กรุงเทพมหานคร,"2023-05-12 10:53:06.966024+00",กำลังดำเนินการ,,0,"2023-05-12 10:57:44.926748+00"
2023-A73ME8,{ทางเท้า},"เขตบางขุนเทียน,กรมทางหลวง","ร้านค้าขายของบนทางเท้าริมถนน ร้านมอเตอร์ไซค์ค่ะ","100.44900,13.66760",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/9fb159e53f76a977b717c990c8e1b80d9dd3a4cc.jpg,,"4 พระราม 2 ซ. 49 แขวง ท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย",ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,"2023-05-12 10:52:06.058178+00",รอรับเรื่อง,,0,"2023-05-12 12:46:00.407029+00"
2023-ENWCN3,{},เขตพระโขนง,"รถบรรทุก 18 ล้อวิ่งนอกเวลาอนุญาต","100.60631,13.69469",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/0b43c0ee2804439ae534f6b0ed96af935b8f51b3.jpg,,"2108 ซอย สุขุมวิท 62/1 แขวง บางจาก เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย",บางจาก,พระโขนง,กรุงเทพมหานคร,"2023-05-12 10:51:29.99722+00",รอรับเรื่อง,,0,"2023-05-12 10:51:29.981646+00"
L82ZVF,"{ถนน,ต้นไม้}",เขตบางซื่อ,"ปัญหา: มีต้นไม้ในคลองต้นใหญ่สูงเกินตึก  3 ชั้น มีลูกเป็นพวงสีแดง ๆ ไม่แน่ใจต้นอะไร เริ่มเอียงเข้ามาในบ้าน ประชาชนขอให้เจ้าหน้าที่ กทม.เข้ามาตัดแต่งกิ่งต้นไม้ที่ขึ้นรกรุงรังในคลองบริเวณนี้และต้นไม้ที่จะล้มเข้ามาในบ้านประชาชน ขอให้ดำเนินการแก้ไข
จุดเกิดเหตุ: คลองระบายน้ำไม่ทราบชื่อข้าง หอพักริมน้ำ บ้านที่เกิดเหตุประตูรั้วลายไม้
บ้านเลขที่: 101
ซอย: วงศ์สว่าง 11
ถนน: วงศ์สว่าง
แขวง: วงศ์สว่าง
เขต: บางซื่อ
#1555","100.51650,13.82218",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683888664007.jpeg,,"107/2 ถนน วงศ์สว่าง แขวงวงศ์สว่าง เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย",วงศ์สว่าง,บางซื่อ,กรุงเทพมหานคร,"2023-05-12 10:51:05.697359+00",รอรับเรื่อง,,0,"2023-05-12 10:51:07.506349+00"
2023-98438D,{ทางเท้า},เขตบางขุนเทียน,ขายของบนทางเท้าตรงปั๊มบางจากทางเข้า,"100.44902,13.66760",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/754b9b9bf2e17cfd4574daa7e66f606c40098f07.jpg,,"4 พระราม 2 ซ. 49 แขวง ท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย",ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,"2023-05-12 10:50:55.368233+00",รอรับเรื่อง,,0,"2023-05-12 10:50:55.356409+00"
2023-3M4XRR,{ทางเท้า},เขตบางขุนเทียน,ร้านค้าขายของบนทางเท้าตรงศาลเจ้าแม่งู,"100.44900,13.66761",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/ffd995185ecec047325dcc2d8102149df51d5216.jpg,,"4 พระราม 2 ซ. 49 แขวง ท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย",ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,"2023-05-12 10:50:08.540395+00",รอรับเรื่อง,,0,"2023-05-12 10:50:08.529707+00"
2023-GL4KWC,{ทางเท้า},"เขตบางพลัด,สำนักการโยธา กทม.","ทางเท้าแบบนี้สภาพไม่ดีเลย กรุณาปรับปรุงโดยด่วน","100.48589,13.76917",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/73964870d3525d38867eaf7b2bf2524fbc44b03a.jpg,,"104 ถนน อรุณี-อัมรินทร์ แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางยี่ขัน,บางพลัด,กรุงเทพมหานคร,"2023-05-12 10:50:02.87027+00",รอรับเรื่อง,,0,"2023-05-12 12:28:19.741614+00"
6B7JZZ,"{ความสะอาด,ถนน}",เขตลาดกระบัง,"ปัญหา : ประชาชนแจ้งว่ามีขยะใส่ถุงดำถูกทิ้งอยู่กลางซอยจำนวนมากประมาณไม่ต่ำกว่า 30 ถุง เริ่มส่งกลิ่นเหม็น คาดว่าน่าจะมาจากแคมป์คนงาน เนื่องจากมีก่อสร้างสำนักงานเขตลาดกระบังแห่งใหม่ จึงขอให้เจ้าหน้าที่รีบดำเนินการแก้ไข
จุดเกิดเหตุ : ซอยลาดกระบัง 15/2 ประมาณกลางซอย
ซอย : ลาดกระบัง 15/2
ถนน : ลาดกระบัง
เขต : ลาดกระบัง
#1555","100.78507,13.72298",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683888565884.jpeg,,"ลาดกระบัง 15/2 ลาดกระบัง , : 2153 ถนน ลาดกระบัง แขวงลาดกระบัง เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย",ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,"2023-05-12 10:49:27.496864+00",รอรับเรื่อง,,0,"2023-05-12 10:49:29.565862+00"
2023-G3FDMD,{ท่อระบายน้ำ},"เขตบางพลัด,สำนักการระบายน้ำ กทม.","ฝาท่อทำไมมีร่อง ไม่ปิดสนิท","100.48487,13.76999",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/04266205aa3c3641b380e8da4ece85a9b7e8802b.jpg,,"63 Phapinkao Road Bangyikhan Khet Bangphlat Bangkok 10700 แขวง บางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางยี่ขัน,บางพลัด,กรุงเทพมหานคร,"2023-05-12 10:48:37.679083+00",รอรับเรื่อง,,0,"2023-05-12 12:29:09.939229+00"
2023-DUYV9C,{},"เขตทวีวัฒนา,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)","กล้องวงจรปิดบริเวณหน้าตลาดธนบุรี (สนามหลวง 2) เบลอมาก ไม่มีความชัดเลยค่ะ","100.35236,13.74660",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/27a6134aaeda91389fc218d8c6b25949e5ef5478.jpg,,"เลขที่ 2/3/23 แขวง ทวีวัฒนา เขตทวีวัฒนา กรุงเทพมหานคร 10170 ประเทศไทย",ทวีวัฒนา,ทวีวัฒนา,กรุงเทพมหานคร,"2023-05-12 10:46:58.007808+00",รอรับเรื่อง,,0,"2023-05-12 11:04:56.520818+00"
2023-4NPHGL,{ถนน},เขตบางซื่อ,"ถนนในซอยศรีบุญยืน ทรุด","100.52335,13.81341",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/6a62c058a6381b8d14a11d26b9778da06f639478.jpg,,"139 ซอย ศรีบุญยืน แขวงบางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย",บางซื่อ,บางซื่อ,กรุงเทพมหานคร,"2023-05-12 10:44:07.098306+00",รอรับเรื่อง,,0,"2023-05-12 10:44:07.087345+00"
DPL6U6,"{ถนน,ป้าย,ความสะอาด}",เขตบางแค,"ปัญหา : มีขยะตกค้างเยอะมาก ทั้งซอย ต้องการให้เจ้าหน้าที่เข้ามาเก็บขยะ และพิจารณาเพิ่มรอบในการเข้าเก็บขยะ ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหา
จุดเกิดเหตุ : เข้าซอยไปประมาณ 700 เมตร ซอยอยู่ตรงข้าม เบญจพรแมนชั่น ซ้ายมือจะมีซอยเล็กๆ มีป้ายเล็กๆ เขียนว่า ถนนส่วนบุคคล ซ. อินทาปัจ 9
บ้านเลขที่ : หน้าบ้านเลขที่ 171/1
ซอย :  อินทาปัจ 9
ถนน : เพชรเกษม
เขต : บางแค
#1555","100.38159,13.69897",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683888014660.jpeg,,"อินทาปัจ 9 เพชรเกษม แขวงบางแคเหนือ เขตบางแค กรุงเทพมหานคร : 310/69 ซ. อินทาปัจ 9/5 แขวงหลักสอง เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย",บางแคเหนือ,บางแค,กรุงเทพมหานคร,"2023-05-12 10:40:16.151256+00",รอรับเรื่อง,,0,"2023-05-12 10:40:18.004489+00"
2023-8PM3TQ,"{ทางเท้า,ความปลอดภัย}",เขตบึงกุ่ม,"มอเตอรไซค์จอดล้ำมาในทางเท้า บ.ฮอนด้า นวมินทร์111 เคยแจ้งไปถึงผู้ตรวจการแผ่นดินแล้ว ตกลงให้จอดแนวเฉียง แรกๆก็ทำตอนนี้ล้ำเส้นออกมาเกรงอันตรายครับ","100.64890,13.80733",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/160c620c3b68b6c447a21f32f276fd83729ed57f.jpg,,"119 129 ถนน นวมินทร์ แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย",นวมินทร์,บึงกุ่ม,กรุงเทพมหานคร,"2023-05-12 10:37:37.368272+00",รอรับเรื่อง,,0,"2023-05-12 10:37:37.358251+00"
2023-663VYM,"{ถนน,น้ำท่วม,ความปลอดภัย,คลอง}",,"น้ำท่วมขังถนน ถนนเป็นหลุมลึก เวลาฝนตกน้ำขัง ลำบากในการสัญจร  และยังเป็นถนนที่ขอบทางเป็นคลอง ยังไม่มีอะไรมากั้น เสี่ยงเกิดดินทรุด เส้นทางนี้มีผู้ใช้เยอะ วอนผู้เกี่ยวข้องเข้ามาดูแลหน่อยค่ะ เพื่อป้องกันก่อนที่จะเกิดอุบัติเหตุค่ะ","99.93396,19.04507",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/dcfd84b2d92af3ec22a0ba8ff8080ddeaed31fda.jpg,,"2WWM+7M8 ตำบลแม่กา อำเภอเมืองพะเยา พะเยา 56000 ประเทศไทย",แม่กา,เมืองพะเยา,พะเยา,"2023-05-12 10:34:46.270013+00",รอรับเรื่อง,,0,"2023-05-12 10:34:46.260206+00"
2023-6GYKDU,{ทางเท้า},เขตบางขุนเทียน,ขับรถจักรยานยนต์บนทางเท้า,"100.44904,13.66766",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/273952f73b612f898444bb39b70d77307e22c935.jpg,,"30/9 ถ. พระราม 2 แขวง แสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย",ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,"2023-05-12 10:33:26.869909+00",รอรับเรื่อง,,0,"2023-05-12 10:33:26.859509+00"
2023-FAXMFB,"{ถนน,PM2.5,ความปลอดภัย,ร้องเรียน}",เขตคลองสามวา,"ช่วยเข้ามาดูถนนเจริญพัฒนา ถนนเส้นนี้หน่อยครับ มีการก่อสร้างหมู่บ้าน นถถมดินวิ่งตลอดเวลา ไม่มีหยุด เศษดิน เศษหินหล่นเต็มพื้นไปหมด ไม่มีใครมารับผิดชอบ พอฝนตกถนนลื่นอาจจะทำให้เกิดอุบัติเหตุได้ ตามร่องน้ำก็เต็มไปด้วยเศษดินเวลาฝนตกก็เป็นโคลน พอถนนแห้งก็เป็นฝุ่น เดือดร้อนมากครับ เดือดร้อนจากการปล่อยปะละเลย จากเจ้าหน้าที่ที่มีส่วนเกี่ยวข้องไม่เข้ามาดูแล / วันที่ 12-5-66","100.71260,13.82179",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/f457410a15cfb7f6f178d1bcc22a249682b398be.jpg,,"57 ซอย เจริญพัฒนา แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย",บางชัน,คลองสามวา,กรุงเทพมหานคร,"2023-05-12 10:33:08.849533+00",รอรับเรื่อง,,0,"2023-05-12 10:33:08.83777+00"
M8CTDB,"{ถนน,สัตว์จรจัด}",เขตบางพลัด,"ปัญหา: ผู้แจ้งได้รับความเดือดร้อนจากข้างบ้าน เนื่องจากมีการให้อาหารนกพิราบ // ขอให้เจ้าหน้าที่ตรวจสอบและดำเนินการแก้ไข
จุดเกิดเหตุ: บ้านผู้ก่อเหตุเป็นตึก 3 ชั้น เป็นร้านขายของชำ // จุดสังเกต อยู่ใกล้ซีเจ ซูเปอร์มาร์เก็ต จรัญสนิทวงศ์ 75 ฝั่งขวามือ
บ้านเลขที่: 76 (บ้านเลขที่ผู้ก่อเหตุ)
ซอย: จรัญสนิทวงศ์ 75
ถนน: จรัญสนิทวงศ์ 
เขต: บางพลัด
#1555","100.49850,13.78988",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683887540342.jpeg,,"13, ถนนจรัลสนิทวงศ์ 75 แยก 6/1, แขวงบางอ้อ เขตบางพลัด กรุงเทพมหานคร, 10700 แขวงบางพลัด เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางพลัด,บางพลัด,กรุงเทพมหานคร,"2023-05-12 10:32:22.043972+00",กำลังดำเนินการ,,0,"2023-05-12 12:31:28.703697+00"
2023-PBUXAY,{ความสะอาด},เขตคลองสามวา,"ซอยเจริญพัฒนา 11 เมื่อไหร่ จะมีรถขขยะเข้ามาเก็บครับ มาไม่ค่อยเป็นวัน เวลา เหมือนเมื่อก่อนเลย ตอนนี้ขยะแต่ละบ้านเต็มไปหมด บิ่งึในซอยมีบริษัทกำจัดหนูซากมาทิ้งเหม็นไปหมด","100.71163,13.82795",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/92c47e83803fb826a32e6ff5cd839d36ef9229e9.jpg,,"21 ซอย เจริญพัฒนา 9 แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย",บางชัน,คลองสามวา,กรุงเทพมหานคร,"2023-05-12 10:31:55.229566+00",รอรับเรื่อง,,0,"2023-05-12 10:31:55.219394+00"
2023-6NXCW2,{จราจร},"เขตหลักสี่,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)","ไฟแดงกะพริบฝั่งรพ.จุฬา ทางจะไปไอทีสแควร์","100.58047,13.88423",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/6169fbf64c6194703bdfa051138617dfd8d5bc65.jpg,,"409/195 หมู่ 4 ซอยแจ้งวัฒนะ 6 ถนนแจ้งวัฒนะ แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพมหานคร 10210 แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,"2023-05-12 10:31:27.29399+00",รอรับเรื่อง,,0,"2023-05-12 10:36:56.816231+00"
2023-KVEGPH,"{ถนน,PM2.5,ความปลอดภัย,ร้องเรียน}","เขตคลองสามวา,สำนักสิ่งแวดล้อม กทม.","ช่วยเข้ามาดูถนนเจริญพัฒนา ถนนเส้นนี้หน่อยครับ มีการก่อสร้างหมู่บ้าน นถถมดินวิ่งตลอดเวลา ไม่มีหยุด เศษดิน เศษหินหล่นเต็มพื้นไปหมด ไม่มีใครมารับผิดชอบ พอฝนตกถนนลื่นอาจจะทำให้เกิดอุบัติเหตุได้ ตามร่องน้ำก็เต็มไปด้วยเศษดินเวลาฝนตกก็เป็นโคลน พอถนนแห้งก็เป็นฝุ่น เดือดร้อนมากครับ เดือดร้อนจากการปล่อยปะละเลย จากเจ้าหน้าที่ที่มีส่วนเกี่ยวข้องไม่เข้ามาดูแล / วันที่ 12-5-66","100.71257,13.82587",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/2d9064aea5a9d5d59a7b158537ca196b34a94f91.jpg,,"117 11 ซอย เจริญพัฒนา แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย",บางชัน,คลองสามวา,กรุงเทพมหานคร,"2023-05-12 10:29:28.053535+00",รอรับเรื่อง,,0,"2023-05-12 10:29:28.042717+00"
3HJZCZ,{ความปลอดภัย},เขตป้อมปราบศัตรูพ่าย,"ฝากศูนย์กทม.1555ว่าผมต้องการให้กระทรวงการท่องเที่ยวและกีฬาเปิดชายหาดเปลือยกายหรือNude Beachขึ้นในประเทศไทยเหมือนกับหลายประเทศทางซีกโลกตะวันตก อาจจะเปิดแถวพัทยา ภูเก็ต หรือกระบี่เป็นหาดนำร่องก่อนก็ได้ โดยมีการออกกฎระเบียบอย่างเข้มงวดเช่นห้ามถ่ายรูปขณะที่ไม่ได้รับอนุญาติจากนักท่องเที่ยวโดยเด็ดขาด หาดลวนลามผู้หญิง ห้ามมีเซ็กส์ ถ้าในฝ่าฝืนทำผิดกฎระเบียบให้จับตัวไปลงโทษตามกฎหมายในทันทีและห้ามเข้ามาที่Nude Beachอีกต่อไป ประเทศไทยเรามีชายหาดสวยงามมากมาย และมีหาดเปลือยกายอย่างไม่เป็นทางการแต่ทุนฅนรู้กันดีในนามชายหาดที่มักจัดงานFullmoon Partyอย่างเกาะพงัน แต่หาดเปลือยกายพวกนี้ยังไม่ได้รับการรับรองให้ถูกกฎหมาย รัฐบาลไทยควรจัดชายหาดเปลือยกายที่ได้รับการดูแลจากกระทรวงการท่องเที่ยวและกีฬา หรือพูดง่ายๆคือทำให้ถูกกฎหมายเหมือนต่างประเทศไปเลยเพื่อจะได้ดูแลความปลอดภัยแก่นักท่องเที่ยวและเป็นการดึงดูดชาวต่างชาติให้มาเที่ยวชายหาดบ้านเราโดยเฉพาะมาอาบแดดมากขึ้นด้วย
#1555 #bkkrongtook","100.50821,13.76021",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683887309030.jpeg,,"กระทรวงการท่องเที่ยวและกีฬา ถนน ราชดำเนินนอก แขวงวัดโสมนัส เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร : 4 ถนน ราชดำเนินนอก แขวงวัดโสมนัส เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย",วัดโสมนัส,ป้อมปราบศัตรูพ่าย,กรุงเทพมหานคร,"2023-05-12 10:28:30.658281+00",รอรับเรื่อง,,0,"2023-05-12 10:28:32.216983+00"
64RBVB,"{ถนน,ความปลอดภัย,จราจร}","เขตราชเทวี,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)","ปัญหา : ประชาชนแจ้งว่า บริเวณทางข้ามม้าลาย เนื่องจากหลังสงกรานต์ เจ้าหน้าที่ได้นำไฟจราจร ที่ที่ให้รถหยุด สำหรับให้คนข้ามออกไป
ซึ่งทำให้ประชาชนรู้สึกไม่ปลอดภัย และไม่สะดวกในขณะข้ามถนน จึงขอเรียกร้องให้เจ้าหน้าที่ นำสัญญาณไฟจราจรมาติดเหมือนเช่นเดิม ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหา
จุดสังเกต : ทางข้ามม้าลาย หน้าโรงพยาบาลพระมงกุฎเกล้า จุดที่จะข้ามไป เซเว่นอีเลฟเว่น ถ. ราชวิถี  เขตราชเทวี 
ซอย : -
ถนน : ราชวิถี
เขต :  ราชวิถี
#1555","100.53417,13.76746",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683887273607.jpeg,,"ราชวิถี แขวงทุ่งพญาไท เขตราชเทวี กรุงเทพมหานคร : 315 ถ. ราชวิถี แขวงทุ่งพญาไท เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย",ทุ่งพญาไท,ราชเทวี,กรุงเทพมหานคร,"2023-05-12 10:27:55.059599+00",รอรับเรื่อง,,0,"2023-05-12 11:00:42.770193+00"
2023-N6GUXM,"{ความสะอาด,ป้าย}",เขตคลองสามวา,"ช่วยเข้ามาดูแลป้ายที่ทำไว้ห้ามทิ้งให้ด้วยครับ เอาเศษไม้ไม่ค่อยดีมาทำมันหักมานานแล้ว อีกเรื่องคือมีคนเอาขยะมาทิ้งอีกแล้วไม่เกรงกลัว / ลงวันที่ 12-5-66","100.70809,13.82718",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/14aec2e000c852e5b53146ef183f7a03d725bb15.jpg,,"96 ซอย รวมมิตร แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย",บางชัน,คลองสามวา,กรุงเทพมหานคร,"2023-05-12 10:23:26.92039+00",รอรับเรื่อง,,0,"2023-05-12 10:23:26.905587+00"
2023-4HY6QM,{คนจรจัด},เขตจตุจักร,"เจอคนไร้บ้านนอนอยู่ใต้ทางด่วนค่ะ
ไม่รู้เค้ามีชีวิตมั้ย","100.54758,13.79753",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/ece3f5c10fef02d00f51947dbbc7ecc98445acaa.jpg,,"ป้ายรถประจำทาง ตรงข้าม อ.ต.ก. แขวงจตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จตุจักร,จตุจักร,กรุงเทพมหานคร,"2023-05-12 10:21:23.913464+00",รอรับเรื่อง,,0,"2023-05-12 10:21:23.904293+00"
28UKZB,"{แสงสว่าง,ถนน}","เขตสะพานสูง,สำนักการโยธา กทม.","ติดตามเรื่องเลขที่รับแจ้งอ้างอิง: HK4VV2 ปัญหายังไม่ได้รับการแก้ไข
ปัญหา : ไฟฟ้าส่องสว่างบนสะพานลอยดับ ทำให้มืดเดินไปมาลำบากเวลากลางคืน มานานเป็นปี ไม่มีหน่วยงานเข้าดูแลดำเนินการแก้ไข ขอให้เจ้าหน้าที่ช่วยเร่งดำเนินการ
จุดเกิดเหตุ : บนสะพานลอย หน้าปากซอย รามคำแหง 118 หน้าหมู่บ้านพฤษชาติ
ซอย : รามคำแหง 118
ถนน : รามคำแหง 
เขต : สะพานสูง
#1555","100.67899,13.77987",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683886852352.jpeg,,"รามคำแหง 118 รามคำแหง : 150 ซอย พฤกษชาติ แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย",สะพานสูง,สะพานสูง,กรุงเทพมหานคร,"2023-05-12 10:20:53.616759+00",รอรับเรื่อง,,0,"2023-05-12 10:30:33.143524+00"
2023-9HA3DY,"{แสงสว่าง,ความปลอดภัย,จราจร}",เขตปทุมวัน,"1 สามแยกไฟแดงนี้ ไม่มีสัญญาณไฟเขียวสำหรับเลี้ยวขาว ถ้าจะเลี้ยว ต้องตัดเลยไป อันตรายมาก ทำไมไม่ทำสัญญาณไฟเลี้ยวขวา","100.52230,13.74013",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/653cf18ab285794970764fc1c8e96ed1f7ff2b35.jpg,,"1676 ถนน เจริญเมือง แขวงรองเมือง เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย",รองเมือง,ปทุมวัน,กรุงเทพมหานคร,"2023-05-12 10:18:33.994659+00",รอรับเรื่อง,,0,"2023-05-12 10:18:33.985877+00"
2023-8RVEGH,{ทางเท้า},"เขตบางพลัด,สำนักการโยธา กทม.","ทางเดินฟุตบาทตั้งแต่สถานีmrt สิรินธร จนถึงหน้าปากซอยจรัญ69 เขตบางพลัด ไม่เรียบ แตก และไม่มั่นคง","100.49484,13.78492",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/15682c7ded15ec9c720b3d8c5eb7eb93df994c7c.jpg,,"5 ถนน จรัญสนิทวงศ์ ถนนหน้าบ้าน แขวง บางพลัด เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางพลัด,บางพลัด,กรุงเทพมหานคร,"2023-05-12 10:18:21.650661+00",รอรับเรื่อง,,0,"2023-05-12 12:30:49.296982+00"
2023-62EKGT,{ความปลอดภัย},"เขตหลักสี่,ฝ่ายเทศกิจ เขตหลักสี่","วันที่ 12 พ.ค.66 เวลาประมาณ 16.45 น. วินมอเตอร์ไซค์ซอยแจ้งวัฒนะ 13 ศูนย์ราชการแจ้งวัฒนะ หมายเลขเสื้อ 19  ไม่ติดใบขับขี่ด้านหลังเสื้อ  รับผู้โดยสารจากด้านหน้าอาคารบี ศูนย์ราชการฯแจ้งวัฒนะ   มาส่งสถานีรถไฟฟ้าหลักสี่  ขี่รถปาดหน้าคันอื่นไปมาและขี่ฉวัดเฉวียนอันตรายมากอาจเกิดอุบัติเหตุได้
อยากให้สำนักงานเขตหลักสี่ตักเตือนด้วยค่ะ","100.56640,13.87995",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/768a943957d8ef6ddd2977f3c09ed3fd8ab906f2.jpg,,"VHH8+JPP ถนน แจ้งวัฒนะ แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,"2023-05-12 10:17:05.325277+00",รอรับเรื่อง,,0,"2023-05-12 10:38:04.952534+00"
