ticket_id,type,organization,comment,coords,photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
2023-KNMZRV,{ท่อระบายน้ำ},"เขตบางคอแหลม,ฝ่ายโยธา เขตบางคอแหลม","ฝาปิดท่อชั่วคราว ทำไมใช้แผ่นไม้บาง ๆ เดินเหยียบแผ่นไม้แตก เกือบตกท่อ","100.50086,13.69292",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/9f0fb1654aa7211a4cf612d0c2fced85965b415b.jpg,,"ซอยพระรามที่ 3 ซอย 6 แขวงบางคอแหลม เขตบางคอแหลม กรุงเทพมหานคร 10120 ประเทศไทย",บางคอแหลม,บางคอแหลม,กรุงเทพมหานคร,"2023-05-13 04:47:05.368569+00",กำลังดำเนินการ,,0,"2023-05-13 06:33:56.577923+00"
M7LPLH,"{ถนน,ความปลอดภัย}",กรุงเทพโปร่งใส,"* ปัญหา: ประชาชนแจ้งว่าเจ้าหน้าที่รักษาความปลอดภัยที่ดูแลตลาดบริการไม่ดีไม่ปฎิบัติตามหน้าที่ ประชาชนแจ้งเพิ่มว่าเจ้าหน้าที่รักษาความปลอดภัยชื่อ นาย สามารถ ปฎิบัติหน้าที่อยู่บริเวณประตู 3 
* จุดเกิดเหตุ:  ตลาดนัดจตุจักร
* ถนน: กำแพงเพชร 2
* เขต: จตุจักร
#1555","100.55044,13.79982",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683953166401.jpeg,,"เลขที่ 084 แขวงจตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จตุจักร,จตุจักร,กรุงเทพมหานคร,"2023-05-13 04:46:08.093181+00",รอรับเรื่อง,,0,"2023-05-13 04:46:09.314525+00"
2023-8XZC78,{},"เขตปทุมวัน,สำนักสิ่งแวดล้อม กทม.,กรมการขนส่งทางบก","รถบรรทุกขนมอเตอร์ไซค์บนทางด่วน
ทะเบียน ผข 7836 อุบลราชธานีควันดำมากเลยครับ","100.52064,13.74547",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/e56477448862c0fec803ac1fc8bf180ce03ee5d1.jpg,,"54/6 ซอย พระรามที่ 6 แขวงรองเมือง เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย",รองเมือง,ปทุมวัน,กรุงเทพมหานคร,"2023-05-13 04:45:49.226491+00",รอรับเรื่อง,,0,"2023-05-13 06:38:01.791307+00"
YT3K6Z,{ถนน},"เขตห้วยขวาง,ฝ่ายโยธา เขตห้วยขวาง","ปัญหา: ถนนเป็นหลุม ลึกประมาณ 10-20 เซนติเมตร เป็นมานานแล้ว // ขอให้เจ้าหน้าที่ตรวจสอบและดำเนินการแก้ไข
จุดเกิดเหตุ: ถนนกำแพงเพชร 7 ทางเข้า อาร์ซีเอ ฝั้่งถนนเพชรบุรี
ถนน: กำแพงเพชร 7
เขต: ห้วยขวาง
#1555","100.57849,13.74699",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683952822988.jpeg,,"21/1 ซ. RCA แขวงบางกะปิ เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย",บางกะปิ,ห้วยขวาง,กรุงเทพมหานคร,"2023-05-13 04:40:24.037758+00",รอรับเรื่อง,,0,"2023-05-13 04:48:28.323466+00"
2023-FRDVLK,"{แสงสว่าง,ถนน}",เขตบางขุนเทียน,"สัญญาณไฟข้ามถนนปากซอยสะแกงาม28 เสีย","100.41935,13.63347",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/b06215fb00ee628a4dc4c8b73ed3065dad12b6bb.jpg,,"42/2 ซอย วัดสะแกงาม แขวง แสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย",แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,"2023-05-13 04:36:31.056229+00",รอรับเรื่อง,,0,"2023-05-13 04:36:31.043343+00"
YYWFW3,"{ถนน,ท่อระบายน้ำ}",เขตสวนหลวง,"* ปัญหา: ประชาชนแจ้งว่ามีการขุดถนนเพื่อวางท่อประปาทำให้ดินและทรายหล่นลงไปในท่อระบายน้ำ ทำให้น้ำเอ่อภายในท่อ ประชาชนแจ้งว่าถ้าฝนตกน้ำจะไหลเข้าบ้านของประชาชน ต้องการให้เจ้าหน้าที่เร่งดำเนินการขุดลอกท่อระบายน้ำ
* จุดเกิดเหตุ : ซอยอ่อนนุช 21/1 เข้าจากปากซอยมาประมาณ100 อยู่ตรงสะพานข้ามคลองซอย 21
* บ้านเลขที่:  บ้านเลขที่ 37-39
* เขต: สวนหลวง
#1555","100.61501,13.71078",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683952514332.jpeg,,"41 ซอย อ่อนนุช 21/1 แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย",สวนหลวง,สวนหลวง,กรุงเทพมหานคร,"2023-05-13 04:35:16.156751+00",รอรับเรื่อง,,0,"2023-05-13 04:35:18.287821+00"
DPZV8L,{ความสะอาด},"เขตลาดพร้าว,ฝ่ายรักษาความสะอาดฯ เขตลาดพร้าว","ปัญหา: ความเดือดร้อนจากการที่รถเก็บขยะ ไม่มาเก็บขยะ 2 สัปดาห์แล้ว ทำให้ขยะกองเต็ม ปกติจะมาเก็บอาทิตย์ละ 2 ครั้ง ขอให้ดำเนินการตรวจสอบและแก้ใขปัญหา
 จุดเกิดเหตุ:    หมู่บ้านเฟรนชิฟ 
  ซอย:ซอยประเสริฐมนูกิจ 29 แยก 2
 แขวง:ลาดพร้าว   แขวง:ลาดพร้าว
#1555","100.61853,13.83296",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683952388245.jpeg,,"79/90 ซอย ประเสริฐมนูกิจ 29 แยก 2 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย",ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,"2023-05-13 04:33:09.721694+00",กำลังดำเนินการ,,0,"2023-05-13 04:35:59.553367+00"
2023-P9DA37,{ความปลอดภัย},"เขตบางกอกน้อย,เขตบางพลัด,สำนักการโยธา กทม.","ฟุตบาตหน้าเมเจอร์ปิ่นเกล้า ทรุดโทรม พื้นไม่เรียบ อันตรายต่อผู้ใช้ เป็นบ่อมีน้ำขัง เป็นแบบาหลายปีแล้ว ไม่มีการพัฒนาทำใหม่เลย","100.47768,13.77791",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/8c01b81b6f08a7f99a4b87fd2602fff95267f48c.jpg,,"ป้ายรถเมล์ แขวง บางบำหรุ ถนน บรมราชชนนี แขวง บางบำหรุ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",อรุณอมรินทร์,บางกอกน้อย,กรุงเทพมหานคร,"2023-05-13 04:30:33.770797+00",รอรับเรื่อง,,0,"2023-05-13 06:37:30.317475+00"
CW7Z8Z,"{ถนน,ร้องเรียน}",เขตบางขุนเทียน,"ปัญหา : เดือดร้อนรำคาญจากเสียงรถประกาศหาเสียง ไม่อยากให้วิ่งเข้ามาในซอย
จุดเกิดเหตุ/จุดสังเกต: โครงการบ้านเอื้ออาทรบางขุนเทียน 1 
บ้านเลขที่ : -
ถนน :-
ซอย : โครงการบ้านเอื้ออาทรบางขุนเทียน 1 
แขวง :ท่าข้าม
เขต : บางขุนเทียน
#1555","100.45477,13.64232",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683951985901.jpeg,,"13.642316821320387, 100.4547670659727270/30อาคาร20ชั้น3 โครงการบ้าน ซอย โครงการบ้านเอื้ออาทรบางขุนเทียน 1 แขวงท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 : 90/2 ซ. อนามัยงามเจริญ แขวงท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย",ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,"2023-05-13 04:26:27.504092+00",รอรับเรื่อง,,0,"2023-05-13 04:26:29.438701+00"
2023-6XDTEB,{เสียงรบกวน},"เขตบางพลัด,กรมควบคุมมลพิษ","มีการก่อสร้างตึกบริเวณที่พักอาศัยแล้วมีเสียงในการก่อสร้างที่ดังมาก ไม่สามารถพักผ่อนได้ รวมถึงฝุ่นละอองจากการก่อสร้างจำนวนมาก สร้างความเดือดร้อนให้กับชาวบ้านที่อยู่ระแวกใกล้เคียงค่ะ","100.50126,13.79176",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/c0f54b905c9a7e5ed5840a21c3f9904f49d38aa2.jpg,,"261 ถนน จรัญสนิทวงศ์ แขวง บางพลัด เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางพลัด,บางพลัด,กรุงเทพมหานคร,"2023-05-13 04:24:28.070252+00",กำลังดำเนินการ,,0,"2023-05-13 05:44:20.021821+00"
36NYDT,{ถนน},"เขตธนบุรี,ฝ่ายโยธา เขตธนบุรี","ปัญหา: ได้รับความเดือดร้อนจากคอนโด เนื่องจากคอนโดดังกล่าวได้รื้อ ทำให้มีเศษวัสดุตกหล่น ทางคอนโดไม่มีอุปกรณ์ป้องกัน // ขอให้เจ้าหน้าที่ตรวจสอบและดำเนินการแก้ไข
จุดเกิดเหตุ: คอนโดบ้านสุขศรีการ วงเวียนใหญ่ (วงเวียนใหญ่เพลส) // เข้าซอยมาประมาณ 500 เมตร จะเจอเซเว่น เลยเซเว่นมาจะเจอคอนโดที่ก่อเหตุ (อยู่ฝั่งขวามือ)
ซอย: สมเด็จพระเจ้าตากสิน 4
ถนน: สมเด็จพระเจ้าตากสิน
เขต: ธนบุรี
#1555","100.48960,13.72204",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683951866771.jpeg,,"1266 ถนน สมเด็จพระเจ้าตากสิน แขวงบางยี่เรือ เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย",บางยี่เรือ,ธนบุรี,กรุงเทพมหานคร,"2023-05-13 04:24:27.894032+00",กำลังดำเนินการ,,0,"2023-05-13 05:07:28.178303+00"
2023-E34MGU,{สอบถาม},เขตบางกอกใหญ่,"สอบถามหน่อยค่ะ ในทะเบียนบอกให้เลือกตั้งท้ายซอยจำเนียรสุข3 แต่ยังไม่เห็นมีการตั้งเต๊นท์เลือกตั้งเลยค่ะ","100.48462,13.72966",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/57e2a02a42f1aef6a89e4ffec2d47ce416096b4e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683960908693.jpeg,"120 ซอย จำเนียรสุข 3 แขวงวัดท่าพระ เขตบางกอกใหญ่ กรุงเทพมหานคร 10600 ประเทศไทย",วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,"2023-05-13 04:23:35.467801+00",เสร็จสิ้น,,0,"2023-05-13 06:55:14.896333+00"
2023-E6D7WY,{ความสะอาด},เขตสายไหม,"รถขยะไม่เข้าจัดเก็บตามรอบ(รอบจัดเก็บในหมู่บ้าน คือวันพุธและเสาร์) วันพุธที่ผ่านมาได้มีการเลื่อนเข้าเก็บออกเป็นวันพฤหัสบดี) และรอบวันเสาร์ไม่มีการเข้าจัดเก็บ เบื้องต้นได้ทำการติดต่อไปยังสำนักงานเขตแล้ว เจ้าหน้าที่แจ้งเข้าจัดเก็บได้วันจันทร์เนื่องจากพนักงานตัดเก็บติดงานเลือกตั้ง 
ทั้งนี้หากมีการเลื่อนจัดเก็บหรือเข้าจัดเก็บไม่ตรงรอบต้องการให้มีการแจ้งก่อนล่วงหน้าค่ะ","100.67987,13.91035",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/5fac2a3b56ed3c2faa59da03a07b357ea3c785a0.jpg,,"288/141 The Centro Watcharaphon สุขาภิบาล ๕ ซอย 78 แขวง ออเงิน เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย",ออเงิน,สายไหม,กรุงเทพมหานคร,"2023-05-13 04:19:49.6118+00",รอรับเรื่อง,,0,"2023-05-13 04:19:49.602384+00"
2023-783HTM,{ทางเท้า},"เขตสาทร,ฝ่ายเทศกิจ เขตสาทร","แผงลอยไม่ยอมเก็บ เกกะทางเท้า","100.51987,13.70756",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/44860c19c836dd45b2a4d515b072c4e3c9ef4c9f.jpg,,"329 ซอย จันทน์ 33 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย",ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,"2023-05-13 04:15:31.582301+00",กำลังดำเนินการ,,0,"2023-05-13 04:50:38.45971+00"
2023-F8VB6W,{ทางเท้า},เขตบางซื่อ,ทางเท้าชำรุด,"100.52583,13.80638",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/c8ae718357ea4bbd5041ab83eb92f9a644a69394.jpg,,"166 28 ถนน ประชาราษฎร์ สาย 2 แขวง บางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย",บางซื่อ,บางซื่อ,กรุงเทพมหานคร,"2023-05-13 04:12:35.965397+00",รอรับเรื่อง,,0,"2023-05-13 04:12:35.952347+00"
2023-EHZMU6,{},"เขตบางกอกใหญ่,สน.ท่าพระ,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 7 (บก.น.7)","รถเก่าจอดไว้ นานมากๆๆ ยางแบนสนิม รถขึ้นสนิม ไม่มีเจ้าของมาจัดการ","100.47899,13.74319",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1eaf40b7bcf209e33ead5fa0e461125f4db65a30.jpg,,"813 ซอย 5 แขวงวัดท่าพระ เขตบางกอกใหญ่ กรุงเทพมหานคร 10600 ประเทศไทย",วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,"2023-05-13 04:11:39.365315+00",รอรับเรื่อง,,0,"2023-05-13 06:53:50.261295+00"
2023-BYCRXR,"{ถนน,PM2.5,ร้องเรียน,เสียงรบกวน}",เขตวัฒนา,"เรียน   ผู้เกี่ยวข้องงานมาตรการป้องกันผลกระทบสิ่งแวดล้อมจากโครงการก่อสร้าง
      ตามที่โครงการ Apac Tower บริษัท เอแพค แลนด์ จำกัด
รายละเอียดโครงการ : อาคารสำนักงานและพาณิชยกรรมสูง 26 ชั้น + ชั้นใต้ดิน 1 ชั้น
ที่ตั้ง : ถนนสุขุมวิท 63 แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร
พื้นที่ก่อสร้าง : ประมาณ 77,000 ตารางเมตร
      ได้เริ่มดำเนินการก่อสร้างไม่มีมารตรการป้องกันใดๆเลย ทำให้ข้างเคียงโครงการเดือดร้อน ซึ่งเริ่มตั้งแต่เดือนเมษายน 2566 ผลกระทบจากโตรงการก่อสร้างทวีคูณขึ้นเรื่อยๆ และมีการทำงานล่วงเวลาโดยไม่มีการบอกกล่าวล่วงหน้าใดๆทุกวัน เราร้องขอมาโดยตลอดว่าไม่ให้มีการทำงานล่วงเวลา ล่าสุด สัปดาห์ที่ผ่านมามีการทำงานเกินกำหนดระยะเวลาทุกวัน ตั้งแต่ 07.00 เป็นต้นไปลำดับความเสียหายที่เกิดขึ้นกับพื้นที่ข้างเคียงดังนี้
      วันที่ 14-10-2565  มีการใช้รถแม็คโครขนย้ายแผ่นเหล็กและปักเสาเหล็กในไซต์งาน และตักดินออกนอกไซต์งานและยิงโฟมมีเสียงดังตลอดระยะเวลา 08.00-18.00น.
      วันที่ 15-10-2565  งานตัดเสาเข็มเสียงดังและสั่นพบพื้นถนนและบริเวณรอบบ่อบำบัดมีรอยร้าว
      วันที่ 19-10-2565 มีการทำงานเกินเวลา เกินกำหนดเวลาของ EIA ตั้งแต่เวลา 17.00 น.เป็นต้นไป และเป็นงานที่ไม่ได้แจ้งให้ทราบล่วงหน้าแต่อย่างใด
      วันที่ 26/10/2022 พบภายนอกระเบียงห้องพบมีฝุ่นหนาตามราวกันตกและขอบเฟรมกระจกตรงระเบียงแม่บ้านพบขอบกระจกกันตกที่ระเบียงห้อง 305,306 มีรอยร้าวจากการสั่นเสทีอนจากก่อสร้าง
      วันที่ 4/11/2022 พบกระจกตรงระเบียงห้อง 706 มีรอยร้าวและไม้โชเบนมีรอยแตกร้าวจำนวน 4 ห้อง
      วันที่ 5/11/2022 พบการทำงานเกินกำหนดเวลา ตั้งแต่ 17.00 น.เป็นต้นไปโดยไม่ได้แจ้ง
      วันที่ 2/02/2023 พบการทำงานเกินกำหนดในเวลา 19.20 น.
      วันศุกร์ที่ 17 มีนาคม 2566 เวลา 14.00 -15.00 น. ณ ห้องประชุมใหญ่ ชั้น 4 อาคาร The Horizon เพื่อรับฟังปัญหาเพื่อหาแนวทางป้องกันแต่ไม่มีตัวแทนจากเจ้าของโครงการเข้าประชุมรับฟังเลย
      วันที่ 19/03/2023 พบปัญหาท่อตรงทางเข้าห้องแคนทีนรั่วซึมอีกแล้ว มีน้ำไหลออกมาตลอดเวลา
      วันที่ 21/3/2023 มีการทำงานก่อนเวลากฎหมาย EIA หลัง 17.00 น.
      วัน1-4-2566 ตั้งแต่เวลา 07. 10 น.วันนี้ทางก่อสร้าง  มีเสียงดัง มีการใช้รถแม็คโครขนย้ายแผ่นเหล็กในไซต์งาน  และมีการใช้เครนยกเหล็กในไซต์งานมีรถเข้าออกโครงอยู่ตลอด   หลังอาคารมีพื้นถนน ข้างบ่อบำบัดทรุดตัว เส้นทางบริการของโรงแรมด้านหลังเกิดความเสียหายเป็นแนวยาวและขยายกว้าง
      วันที่ 2/04/2023 ได้รับการร้องเรียนจากลูกค้าว่ามีการทำงานเกินกำหนดทุกคืนจนถึงหลังงเที่ยงคืนก็ยังได้ยินเสียงตอกตลอด โดยลูกค้าส่ง VDO บันทึกเมื่อวันเสาร์ที่ 1/4/23 เวลา 23.44 น มายืนยัน
      วันที่ 5/4/2023 เวลา 18.03 พบรอยแตกร้าวด้านหลังที่ติดกับก่อสร้างทรดตัวเพิ่มขึ้นเป็นบริเวณกว้าง ท่อด้านหลังทางเข้าห้องแคนทีนรั่วซึม มีการซ่อมแซมแต่ไม่สามารถป้องกันให้กลับสู่สภาพเดิมและรั่วหลุดจากการทรุดตัวตลอด
      วันที่ 27/04/2023 เวลา 18.45 ได้รับการร้องเรียนจากผู้พักอาศัยพบการทำงานเกินเวลากำหนด มีเสียงดังมาก
      วันที่10/5/66เวลา19.15 ผู้พักแจ้งว่ายังมีแรงงานทำงานและเครื่องจักรเต็มอัตราค่ะ
      วันที่ 11/5/66 ได้รับการคอมเพลนจากผู้พักอาศัยพบการทำงานจนถึงเวลา 07.10-00.31ต่อเนื่องโดยมีเสียงดังตลอดจนไม่สามารถพักผ่อนได้อย่างเป็นสุข
      วันที่ 12/5/66 ได้รับรายงานพบการทำงานจนถึงเวลา 07.00-00.40 ต่อเนื่องโดยมีเสียงดัง เป็นระยะๆ
ทั้งหมดนี้เป็นแค่บางส่วนของปัญหาทั้งหมดที่เราได้รับผลกระทบโดยเราขอความร่วมมือจากโครงการมาตลอดให้หาแนวทางป้องกันให้อยู่ร่วมกันได้อย่างสันติแต่ไม่ได้รับการแก้ไขเลยที่เกิดขึ้นและยิ่งไปกว่านั้นไม่มีการทำตามมาตรการป้องกันที่กฎหมาย EIA กำหนดใดๆเลย เราจึงขอร้องมายังหน่วยงานภาครัฐที่เป็นผู้ถือกฎหมายและออกใบอนุญาตให้โครงการให้เข้ามาตรวจสอบและแก้ปัญหาให้โดยเร่งด่วน
จึงเรียนมาเพื่อโปรดเร่งดำเนินการตรวจสอบ","100.58505,13.72081",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/14243778e912bf42851d8daabdad8266acccf240.jpg,,"8 ถนน เอกมัย แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย",พระโขนงเหนือ,วัฒนา,กรุงเทพมหานคร,"2023-05-13 04:10:45.455955+00",รอรับเรื่อง,,0,"2023-05-13 04:10:45.447732+00"
8R2KC2,"{ถนน,ร้องเรียน}",เขตจตุจักร,"ปัญหา: ประชาชนผู้แจ้งเป็นแม่ค้าขายของที่ตลาดนัด ต้องการร้องเรียน 2 เรื่อง
เรื่องที่ 1 ร้องเรียนเจ้าหน้าที่ กทม. เนื่องจากบริหารจัดการไม่ดี เรื่องของการจอดรถ ปัญหาที่ผู้แจ้งเจอคือ มีรถมาจอดขวางหน้าร้านผู้แจ้ง ทำให้ผู้แจ้งขายของไม่ได้ เข้าร้านลำบาก // ขอให้เจ้าหน้าที่ปรับปรุงแก้ไข
// เรื่องที่ 2 ร้องเรียน รปภ. ที่ดูแลตลาด เนื่องจากปล่อยปะละเลยหน้าที่ บริการไม่ดี // ขอให้เจ้าหน้าที่ตรวจสอบและดำเนินการแก้ไข
จุดเกิดเหตุ: ตลาดนัดจตุจักร
ถนน: กำแพงเพชร 2
เขต: จตุจักร
#1555","100.55040,13.80002",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683950724019.jpeg,,"เลขที่ 014 หมู่ โครงการ 25 ซอย 2/1 แขวงจตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จตุจักร,จตุจักร,กรุงเทพมหานคร,"2023-05-13 04:05:25.799385+00",รอรับเรื่อง,,0,"2023-05-13 04:05:27.353863+00"
2023-CDAK3Z,{},"เขตทุ่งครุ,ฝ่ายสิ่งแวดล้อมฯ เขตทุ่งครุ,กรมควบคุมมลพิษ",แจ้งการเผาถ่าน,"100.48563,13.62005",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/b61ce69dc1475c03e0c7b08f2cdc381260af6f4d.jpg,,"33 ถนน พุทธบูชา แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140 ประเทศไทย",ทุ่งครุ,ทุ่งครุ,กรุงเทพมหานคร,"2023-05-13 04:05:09.743007+00",กำลังดำเนินการ,,0,"2023-05-13 05:09:59.39526+00"
KR4JBZ,{กีดขวาง},เขตราชเทวี,"* ปัญหา: ประชาชนแจ้งว่ามีรถเข็นขายของมาจอดขายบนถนนทำให้ไม่สามารถใช้เส้นทางการจราจรได้ ขอให้เจ้าหน้าที่เข้ามาตรวจสอบและแก้ไข 
* จุดเกิดเหตุ: ซอยพญานาค ตรงข้ามโรงแรมสยามสวาน่า
* เขต: ราชเทวี
#1555","100.52998,13.75204",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683950632096.jpeg,,"359/1 ซอย พญานาค แขวงถนนเพชรบุรี เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย",ถนนเพชรบุรี,ราชเทวี,กรุงเทพมหานคร,"2023-05-13 04:03:53.480662+00",รอรับเรื่อง,,0,"2023-05-13 04:03:55.425764+00"
,{ร้องเรียน},กรุงเทพโปร่งใส,,"100.46795,13.75474",https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/corruption_photo2.png,,,บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,"2023-05-13 04:02:59.50323+00",รอรับเรื่อง,,0,"2023-05-13 04:02:59.491515+00"
2023-7ZBQMU,{ทางเท้า},เขตบางเขน,"ฟุตบาทบริเวณป้ายรถเมล์ แตกพัง เป็นหลุม มานานแล้ว ไม่มีหน่วยงานเข้ามาซ่อมแซม เคยมีคนสะดุดล้มบริเวณนี้ เพราะเป็นบริเวณที่มีคนสัญจรเยอะ","100.62715,13.85761",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/96fb65affb7e8ce6d1d5f122d45a33c8facc7c16.jpg,,"7 ถ. รามอินทรา แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย",อนุสาวรีย์,บางเขน,กรุงเทพมหานคร,"2023-05-13 04:02:05.787837+00",รอรับเรื่อง,,0,"2023-05-13 04:02:05.77668+00"
,{},กรุงเทพโปร่งใส,,"100.73229,13.88355",https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/corruption_photo2.png,,,สามวาตะวันออก,คลองสามวา,กรุงเทพมหานคร,"2023-05-13 04:01:54.303055+00",รอรับเรื่อง,,0,"2023-05-13 04:01:54.293464+00"
GXA6W9,"{ถนน,จราจร,ร้องเรียน}","เขตปทุมวัน,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)","ปัญหา: เหตุเดือดร้อนรำคาญ เนื่องจาก มีการติดตั้งลำโพง เป็นลำโพงของไฟจราจร ลำโพงนี้จะส่งเสียงเตือนตลอดเวลา ถ้าเป็นเวลากลางคืนเสียงจะดังมาก ทำให้นอนหลับพักผ่อนไม่ได้เลย ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหา
จุดเกิดเหตุ: (สถานที่สำคัญ / จุดเกิดเหตุ) บริเวณ แยกสามย่านจามจุรีสแควร์ไปสามย่านมิตรทาวน์ ลำโพงจะอยู่ตรงเกาะกลางงทางม้าลายไฟสัญญาณคนข้าม
ถนน: พญาไท
เขต: ปทุมวัน
#1555","100.52879,13.73331",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683950498402.jpeg,,"PGMH+7GM แขวงปทุมวัน เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย",ปทุมวัน,ปทุมวัน,กรุงเทพมหานคร,"2023-05-13 04:01:39.823396+00",รอรับเรื่อง,,0,"2023-05-13 06:43:08.137743+00"
2023-LELG9D,"{ถนน,จราจร}","เขตห้วยขวาง,ฝ่ายเทศกิจ เขตห้วยขวาง","แจ้งมาครั้งที่ 3 วินจอดขวางบนถนน ถนนพ.ระราม 9 ซอย 1 ทำให้รถติด ปาดไปมารับผู้โดยสาน ตรงนั้นมันเป็นวินหรือ แจ้งมายังไม่ได้แก้ไข จะแจ้งจนกว่าผู้ว่าหมดตำแหน่ง","100.56569,13.75616",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/d2cd48faeef41b94c30625795fef825e1fb0f0cb.jpg,,"4 ถนน พระราม 9 แขวง ห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย",ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,"2023-05-13 03:59:15.564694+00",รอรับเรื่อง,,0,"2023-05-13 04:07:09.098337+00"
2023-LMU23B,{จราจร},"เขตทุ่งครุ,ฝ่ายโยธา เขตทุ่งครุ","รถส่งของ 7-11 มาจอดประจำทำให้การจราจรติดขัด รถช่องซ้ายต้องหักหลบ
ฟุตบาตเป็นขาวแดง จอดไม่ได้ทุกกรณี 
รบกวนช่วยจับปรับหรือบังคับใช้กฎหมายด้วย","100.50284,13.63422",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/2c9ecf983a69213eea4ce875788586c751726698.jpg,,"332 ซ. ประชาอุทิศ 79 แขวง ทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140 ประเทศไทย",ทุ่งครุ,ทุ่งครุ,กรุงเทพมหานคร,"2023-05-13 03:57:36.383702+00",รอรับเรื่อง,,0,"2023-05-13 04:44:10.614555+00"
2023-993QC9,{ต้นไม้},เขตบางกอกน้อย,"ช่วยตรวจสอบการทำงานของเจ้าหน้าที่ ที่ทำการตัดต้นไม้ด้วย เนื่องจากตัดเเล้วไม่นำไปทิ้งให้เรียบร้อย","100.46653,13.75527",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/5663a1a76accb34a145d75c0e1762728e2b8d859.jpg,,"339/8 ถ. พรานนก - พุทธมณฑลสาย 4 แขวง บางขุนศรี เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย",บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,"2023-05-13 03:55:48.148287+00",รอรับเรื่อง,,0,"2023-05-13 03:55:48.13985+00"
